category,funny,lazy,cute,playful,loyal,loud,friendly,smart,prob
dog,0,1,0,1,2,1,0,2,2.4442749438730732e-8
dog,0,1,0,1,2,1,1,0,2.4442749438730732e-8
dog,0,1,0,1,2,1,1,1,2.4442749438730732e-8
dog,0,1,0,1,2,1,1,2,2.4442749438730732e-8
dog,0,1,0,1,2,1,2,0,2.4442749438730732e-8
dog,0,1,0,1,2,1,2,1,2.4442749438730732e-8
dog,0,1,0,1,2,1,2,2,2.4442749438730732e-8
dog,0,1,0,1,2,2,0,0,2.4442749438730732e-8
dog,0,1,0,1,2,2,0,1,2.4442749438730732e-8
dog,0,1,0,1,2,2,0,2,2.4442749438730732e-8
dog,0,1,0,1,2,2,1,0,2.4442749438730732e-8
dog,0,1,0,1,2,2,1,1,2.4442749438730732e-8
dog,0,1,0,1,2,2,1,2,2.4442749438730732e-8
dog,0,1,0,1,2,2,2,0,2.4442749438730732e-8
dog,0,1,0,1,2,2,2,1,2.4442749438730732e-8
dog,0,1,0,1,2,2,2,2,2.4442749438730732e-8
dog,0,1,0,2,0,0,0,0,2.4442749438730732e-8
dog,0,1,0,2,0,0,0,1,2.4442749438730732e-8
dog,0,1,0,2,0,0,0,2,2.4442749438730732e-8
dog,0,1,0,2,0,0,1,0,2.4442749438730732e-8
dog,0,1,0,2,0,0,1,1,2.4442749438730732e-8
dog,0,1,0,2,0,0,1,2,2.4442749438730732e-8
dog,0,1,0,2,0,0,2,0,2.4442749438730732e-8
dog,0,1,0,2,0,0,2,1,2.4442749438730732e-8
dog,0,1,0,2,0,0,2,2,2.4442749438730732e-8
dog,0,1,0,2,0,1,0,0,2.4442749438730732e-8
dog,0,1,0,2,0,1,0,1,2.4442749438730732e-8
dog,0,1,0,2,0,1,0,2,2.4442749438730732e-8
dog,0,1,0,2,0,1,1,0,2.4442749438730732e-8
dog,0,1,0,2,0,1,1,1,2.4442749438730732e-8
dog,0,1,0,2,0,1,1,2,2.4442749438730732e-8
dog,0,1,0,2,0,1,2,0,2.4442749438730732e-8
dog,0,1,0,2,0,1,2,1,2.4442749438730732e-8
dog,0,1,0,2,0,1,2,2,2.4442749438730732e-8
dog,0,1,0,2,0,2,0,0,2.4442749438730732e-8
dog,0,1,0,2,0,2,0,1,2.4442749438730732e-8
dog,0,1,0,2,0,2,0,2,2.4442749438730732e-8
dog,0,1,0,2,0,2,1,0,2.4442749438730732e-8
dog,0,1,0,2,0,2,1,1,2.4442749438730732e-8
dog,0,1,0,2,0,2,1,2,2.4442749438730732e-8
dog,0,1,0,2,0,2,2,0,2.4442749438730732e-8
dog,0,1,0,2,0,2,2,1,2.4442749438730732e-8
dog,0,1,0,2,0,2,2,2,2.4442749438730732e-8
dog,0,1,0,2,1,0,0,0,2.4442749438730732e-8
dog,0,1,0,2,1,0,0,1,2.4442749438730732e-8
dog,0,1,0,2,1,0,0,2,2.4442749438730732e-8
dog,0,1,0,2,1,0,1,0,2.4442749438730732e-8
dog,0,1,0,2,1,0,1,1,2.4442749438730732e-8
dog,0,1,0,2,1,0,1,2,2.4442749438730732e-8
dog,0,1,0,2,1,0,2,0,2.4442749438730732e-8
dog,0,1,0,2,1,0,2,1,2.4442749438730732e-8
dog,0,1,0,2,1,0,2,2,2.4442749438730732e-8
dog,0,1,0,2,1,1,0,0,2.4442749438730732e-8
dog,0,1,0,2,1,1,0,1,2.4442749438730732e-8
dog,0,1,0,2,1,1,0,2,2.4442749438730732e-8
dog,0,1,0,2,1,1,1,0,2.4442749438730732e-8
dog,0,1,0,2,1,1,1,1,2.4442749438730732e-8
dog,0,1,0,2,1,1,1,2,2.4442749438730732e-8
dog,0,1,0,2,1,1,2,0,2.4442749438730732e-8
dog,0,1,0,2,1,1,2,1,2.4442749438730732e-8
dog,0,1,0,2,1,1,2,2,2.4442749438730732e-8
dog,0,1,0,2,1,2,0,0,2.4442749438730732e-8
dog,0,1,0,2,1,2,0,1,2.4442749438730732e-8
dog,0,1,0,2,1,2,0,2,2.4442749438730732e-8
dog,0,1,0,2,1,2,1,0,2.4442749438730732e-8
dog,0,1,0,2,1,2,1,1,2.4442749438730732e-8
dog,0,1,0,2,1,2,1,2,2.4442749438730732e-8
dog,0,1,0,2,1,2,2,0,2.4442749438730732e-8
dog,0,1,0,2,1,2,2,1,2.4442749438730732e-8
dog,0,1,0,2,1,2,2,2,2.4442749438730732e-8
dog,0,1,0,2,2,0,0,0,2.4442749438730732e-8
dog,0,1,0,2,2,0,0,1,2.4442749438730732e-8
dog,0,1,0,2,2,0,0,2,2.4442749438730732e-8
dog,0,1,0,2,2,0,1,0,2.4442749438730732e-8
dog,0,1,0,2,2,0,1,1,2.4442749438730732e-8
dog,0,1,0,2,2,0,1,2,2.4442749438730732e-8
dog,0,1,0,2,2,0,2,0,2.4442749438730732e-8
dog,0,1,0,2,2,0,2,1,2.4442749438730732e-8
dog,0,1,0,2,2,0,2,2,2.4442749438730732e-8
dog,0,1,0,2,2,1,0,0,2.4442749438730732e-8
dog,0,1,0,2,2,1,0,1,2.4442749438730732e-8
dog,0,1,0,2,2,1,0,2,2.4442749438730732e-8
dog,0,1,0,2,2,1,1,0,2.4442749438730732e-8
dog,0,1,0,2,2,1,1,1,2.4442749438730732e-8
dog,0,1,0,2,2,1,1,2,2.4442749438730732e-8
dog,0,1,0,2,2,1,2,0,2.4442749438730732e-8
dog,0,1,0,2,2,1,2,1,2.4442749438730732e-8
dog,0,1,0,2,2,1,2,2,2.4442749438730732e-8
dog,0,1,0,2,2,2,0,0,2.4442749438730732e-8
dog,0,1,0,2,2,2,0,1,2.4442749438730732e-8
dog,0,1,0,2,2,2,0,2,2.4442749438730732e-8
dog,0,1,0,2,2,2,1,0,2.4442749438730732e-8
dog,0,1,0,2,2,2,1,1,2.4442749438730732e-8
dog,0,1,0,2,2,2,1,2,2.4442749438730732e-8
dog,0,1,0,2,2,2,2,0,2.4442749438730732e-8
dog,0,1,0,2,2,2,2,1,2.4442749438730732e-8
dog,0,1,0,2,2,2,2,2,2.4442749438730732e-8
dog,0,1,1,0,0,0,0,0,5.4250510324876936e-8
dog,0,1,1,0,0,0,0,1,5.4250510324876936e-8
dog,0,1,1,0,0,0,0,2,5.4250510324876936e-8
dog,0,1,1,0,0,0,1,0,5.4250510324876936e-8
dog,0,1,1,0,0,0,1,1,5.4250510324876936e-8
dog,0,1,1,0,0,0,1,2,5.4250510324876936e-8
dog,0,1,1,0,0,0,2,0,5.4250510324876936e-8
dog,0,1,1,0,0,0,2,1,5.4250510324876936e-8
dog,0,1,1,0,0,0,2,2,5.4250510324876936e-8
dog,0,1,1,0,0,1,0,0,5.4250510324876936e-8
dog,0,1,1,0,0,1,0,1,5.4250510324876936e-8
dog,0,1,1,0,0,1,0,2,5.4250510324876936e-8
dog,0,1,1,0,0,1,1,0,5.4250510324876936e-8
dog,0,1,1,0,0,1,1,1,5.4250510324876936e-8
dog,0,1,1,0,0,1,1,2,5.4250510324876936e-8
dog,0,1,1,0,0,1,2,0,5.4250510324876936e-8
dog,0,1,1,0,0,1,2,1,5.4250510324876936e-8
dog,0,1,1,0,0,1,2,2,5.4250510324876936e-8
dog,0,1,1,0,0,2,0,0,5.4250510324876936e-8
dog,0,1,1,0,0,2,0,1,5.4250510324876936e-8
dog,0,1,1,0,0,2,0,2,5.4250510324876936e-8
dog,0,1,1,0,0,2,1,0,5.4250510324876936e-8
dog,0,1,1,0,0,2,1,1,5.4250510324876936e-8
dog,0,1,1,0,0,2,1,2,5.4250510324876936e-8
dog,0,1,1,0,0,2,2,0,5.4250510324876936e-8
dog,0,1,1,0,0,2,2,1,5.4250510324876936e-8
dog,0,1,1,0,0,2,2,2,5.4250510324876936e-8
dog,0,1,1,0,1,0,0,0,5.4250510324876936e-8
dog,0,1,1,0,1,0,0,1,5.4250510324876936e-8
dog,0,1,1,0,1,0,0,2,5.4250510324876936e-8
dog,0,1,1,0,1,0,1,0,5.4250510324876936e-8
dog,0,1,1,0,1,0,1,1,5.4250510324876936e-8
dog,0,1,1,0,1,0,1,2,5.4250510324876936e-8
dog,0,1,1,0,1,0,2,0,5.4250510324876936e-8
dog,0,1,1,0,1,0,2,1,5.4250510324876936e-8
dog,0,1,1,0,1,0,2,2,5.4250510324876936e-8
dog,0,1,1,0,1,1,0,0,5.4250510324876936e-8
dog,0,1,1,0,1,1,0,1,5.4250510324876936e-8
dog,0,1,1,0,1,1,0,2,5.4250510324876936e-8
dog,0,1,1,0,1,1,1,0,5.4250510324876936e-8
dog,0,1,1,0,1,1,1,1,5.4250510324876936e-8
dog,0,1,1,0,1,1,1,2,5.4250510324876936e-8
dog,0,1,1,0,1,1,2,0,5.4250510324876936e-8
dog,0,1,1,0,1,1,2,1,5.4250510324876936e-8
dog,0,1,1,0,1,1,2,2,5.4250510324876936e-8
dog,0,1,1,0,1,2,0,0,5.4250510324876936e-8
dog,0,1,1,0,1,2,0,1,5.4250510324876936e-8
dog,0,1,1,0,1,2,0,2,5.4250510324876936e-8
dog,0,1,1,0,1,2,1,0,5.4250510324876936e-8
dog,0,1,1,0,1,2,1,1,5.4250510324876936e-8
dog,0,1,1,0,1,2,1,2,5.4250510324876936e-8
dog,0,1,1,0,1,2,2,0,5.4250510324876936e-8
dog,0,1,1,0,1,2,2,1,5.4250510324876936e-8
dog,0,1,1,0,1,2,2,2,5.4250510324876936e-8
dog,0,1,1,0,2,0,0,0,5.4250510324876936e-8
dog,0,1,1,0,2,0,0,1,5.4250510324876936e-8
dog,0,1,1,0,2,0,0,2,5.4250510324876936e-8
dog,0,1,1,0,2,0,1,0,5.4250510324876936e-8
dog,0,1,1,0,2,0,1,1,5.4250510324876936e-8
dog,0,1,1,0,2,0,1,2,5.4250510324876936e-8
dog,0,1,1,0,2,0,2,0,5.4250510324876936e-8
dog,0,1,1,0,2,0,2,1,5.4250510324876936e-8
dog,0,1,1,0,2,0,2,2,5.4250510324876936e-8
dog,0,1,1,0,2,1,0,0,5.4250510324876936e-8
dog,0,1,1,0,2,1,0,1,5.4250510324876936e-8
dog,0,1,1,0,2,1,0,2,5.4250510324876936e-8
dog,0,1,1,0,2,1,1,0,5.4250510324876936e-8
dog,0,1,1,0,2,1,1,1,5.4250510324876936e-8
dog,0,1,1,0,2,1,1,2,5.4250510324876936e-8
dog,0,1,1,0,2,1,2,0,5.4250510324876936e-8
dog,0,1,1,0,2,1,2,1,5.4250510324876936e-8
dog,0,1,1,0,2,1,2,2,5.4250510324876936e-8
dog,0,1,1,0,2,2,0,0,5.4250510324876936e-8
dog,0,1,1,0,2,2,0,1,5.4250510324876936e-8
dog,0,1,1,0,2,2,0,2,5.4250510324876936e-8
dog,0,1,1,0,2,2,1,0,5.4250510324876936e-8
dog,0,1,1,0,2,2,1,1,5.4250510324876936e-8
dog,0,1,1,0,2,2,1,2,5.4250510324876936e-8
dog,0,1,1,0,2,2,2,0,5.4250510324876936e-8
dog,0,1,1,0,2,2,2,1,5.4250510324876936e-8
dog,0,1,1,0,2,2,2,2,5.4250510324876936e-8
dog,0,1,1,1,0,0,0,0,5.4250510324876936e-8
dog,0,1,1,1,0,0,0,1,5.4250510324876936e-8
dog,0,1,1,1,0,0,0,2,5.4250510324876936e-8
dog,0,1,1,1,0,0,1,0,5.4250510324876936e-8
dog,0,1,1,1,0,0,1,1,5.4250510324876936e-8
dog,0,1,1,1,0,0,1,2,5.4250510324876936e-8
dog,0,1,1,1,0,0,2,0,5.4250510324876936e-8
dog,0,1,1,1,0,0,2,1,5.4250510324876936e-8
dog,0,1,1,1,0,0,2,2,5.4250510324876936e-8
dog,0,1,1,1,0,1,0,0,5.4250510324876936e-8
dog,0,1,1,1,0,1,0,1,5.4250510324876936e-8
dog,0,1,1,1,0,1,0,2,5.4250510324876936e-8
dog,0,1,1,1,0,1,1,0,5.4250510324876936e-8
dog,0,1,1,1,0,1,1,1,5.4250510324876936e-8
dog,0,1,1,1,0,1,1,2,5.4250510324876936e-8
dog,0,1,1,1,0,1,2,0,5.4250510324876936e-8
dog,0,1,1,1,0,1,2,1,5.4250510324876936e-8
dog,0,1,1,1,0,1,2,2,5.4250510324876936e-8
dog,0,1,1,1,0,2,0,0,5.4250510324876936e-8
dog,0,1,1,1,0,2,0,1,5.4250510324876936e-8
dog,0,1,1,1,0,2,0,2,5.4250510324876936e-8
dog,0,1,1,1,0,2,1,0,5.4250510324876936e-8
dog,0,1,1,1,0,2,1,1,5.4250510324876936e-8
dog,0,1,1,1,0,2,1,2,5.4250510324876936e-8
dog,0,1,1,1,0,2,2,0,5.4250510324876936e-8
dog,0,1,1,1,0,2,2,1,5.4250510324876936e-8
dog,0,1,1,1,0,2,2,2,5.4250510324876936e-8
dog,0,1,1,1,1,0,0,0,5.4250510324876936e-8
dog,0,1,1,1,1,0,0,1,5.4250510324876936e-8
dog,0,1,1,1,1,0,0,2,5.4250510324876936e-8
dog,0,1,1,1,1,0,1,0,5.4250510324876936e-8
dog,0,1,1,1,1,0,1,1,5.4250510324876936e-8
dog,0,1,1,1,1,0,1,2,5.4250510324876936e-8
dog,0,1,1,1,1,0,2,0,5.4250510324876936e-8
dog,0,1,1,1,1,0,2,1,5.4250510324876936e-8
dog,0,1,1,1,1,0,2,2,5.4250510324876936e-8
dog,0,1,1,1,1,1,0,0,5.4250510324876936e-8
dog,0,1,1,1,1,1,0,1,5.4250510324876936e-8
dog,0,1,1,1,1,1,0,2,5.4250510324876936e-8
dog,0,1,1,1,1,1,1,0,5.4250510324876936e-8
dog,0,1,1,1,1,1,1,1,5.4250510324876936e-8
dog,0,1,1,1,1,1,1,2,5.4250510324876936e-8
dog,0,1,1,1,1,1,2,0,5.4250510324876936e-8
dog,0,1,1,1,1,1,2,1,5.4250510324876936e-8
dog,0,1,1,1,1,1,2,2,5.4250510324876936e-8
dog,0,1,1,1,1,2,0,0,5.4250510324876936e-8
dog,0,1,1,1,1,2,0,1,5.4250510324876936e-8
dog,0,1,1,1,1,2,0,2,5.4250510324876936e-8
dog,0,1,1,1,1,2,1,0,5.4250510324876936e-8
dog,0,1,1,1,1,2,1,1,5.4250510324876936e-8
dog,0,1,1,1,1,2,1,2,5.4250510324876936e-8
dog,0,1,1,1,1,2,2,0,5.4250510324876936e-8
dog,0,1,1,1,1,2,2,1,5.4250510324876936e-8
dog,0,1,1,1,1,2,2,2,5.4250510324876936e-8
dog,0,1,1,1,2,0,0,0,5.4250510324876936e-8
dog,0,1,1,1,2,0,0,1,5.4250510324876936e-8
dog,0,1,1,1,2,0,0,2,5.4250510324876936e-8
dog,0,1,1,1,2,0,1,0,5.4250510324876936e-8
dog,0,1,1,1,2,0,1,1,5.4250510324876936e-8
dog,0,1,1,1,2,0,1,2,5.4250510324876936e-8
dog,0,1,1,1,2,0,2,0,5.4250510324876936e-8
dog,0,1,1,1,2,0,2,1,5.4250510324876936e-8
dog,0,1,1,1,2,0,2,2,5.4250510324876936e-8
dog,0,1,1,1,2,1,0,0,5.4250510324876936e-8
dog,0,1,1,1,2,1,0,1,5.4250510324876936e-8
dog,0,1,1,1,2,1,0,2,5.4250510324876936e-8
dog,0,1,1,1,2,1,1,0,5.4250510324876936e-8
dog,0,1,1,1,2,1,1,1,5.4250510324876936e-8
dog,0,1,1,1,2,1,1,2,5.4250510324876936e-8
dog,0,1,1,1,2,1,2,0,5.4250510324876936e-8
dog,0,1,1,1,2,1,2,1,5.4250510324876936e-8
dog,0,1,1,1,2,1,2,2,5.4250510324876936e-8
dog,0,1,1,1,2,2,0,0,5.4250510324876936e-8
dog,0,1,1,1,2,2,0,1,5.4250510324876936e-8
dog,0,1,1,1,2,2,0,2,5.4250510324876936e-8
dog,0,1,1,1,2,2,1,0,5.4250510324876936e-8
dog,0,1,1,1,2,2,1,1,5.4250510324876936e-8
dog,0,1,1,1,2,2,1,2,5.4250510324876936e-8
dog,0,1,1,1,2,2,2,0,5.4250510324876936e-8
dog,0,1,1,1,2,2,2,1,5.4250510324876936e-8
dog,0,1,1,1,2,2,2,2,5.4250510324876936e-8
dog,0,1,1,2,0,0,0,0,5.4250510324876936e-8
dog,0,1,1,2,0,0,0,1,5.4250510324876936e-8
dog,0,1,1,2,0,0,0,2,5.4250510324876936e-8
dog,0,1,1,2,0,0,1,0,5.4250510324876936e-8
dog,0,1,1,2,0,0,1,1,5.4250510324876936e-8
dog,0,1,1,2,0,0,1,2,5.4250510324876936e-8
dog,0,1,1,2,0,0,2,0,5.4250510324876936e-8
dog,0,1,1,2,0,0,2,1,5.4250510324876936e-8
dog,0,1,1,2,0,0,2,2,5.4250510324876936e-8
dog,0,1,1,2,0,1,0,0,5.4250510324876936e-8
dog,0,1,1,2,0,1,0,1,5.4250510324876936e-8
dog,0,1,1,2,0,1,0,2,5.4250510324876936e-8
dog,0,1,1,2,0,1,1,0,5.4250510324876936e-8
dog,0,1,1,2,0,1,1,1,5.4250510324876936e-8
dog,0,1,1,2,0,1,1,2,5.4250510324876936e-8
dog,0,1,1,2,0,1,2,0,5.4250510324876936e-8
dog,0,1,1,2,0,1,2,1,5.4250510324876936e-8
dog,0,1,1,2,0,1,2,2,5.4250510324876936e-8
dog,0,1,1,2,0,2,0,0,5.4250510324876936e-8
dog,0,1,1,2,0,2,0,1,5.4250510324876936e-8
dog,0,1,1,2,0,2,0,2,5.4250510324876936e-8
dog,0,1,1,2,0,2,1,0,5.4250510324876936e-8
dog,0,1,1,2,0,2,1,1,5.4250510324876936e-8
dog,0,1,1,2,0,2,1,2,5.4250510324876936e-8
dog,0,1,1,2,0,2,2,0,5.4250510324876936e-8
dog,0,1,1,2,0,2,2,1,5.4250510324876936e-8
dog,0,1,1,2,0,2,2,2,5.4250510324876936e-8
dog,0,1,1,2,1,0,0,0,5.4250510324876936e-8
dog,0,1,1,2,1,0,0,1,5.4250510324876936e-8
dog,0,1,1,2,1,0,0,2,5.4250510324876936e-8
dog,0,1,1,2,1,0,1,0,5.4250510324876936e-8
dog,0,1,1,2,1,0,1,1,5.4250510324876936e-8
dog,0,1,1,2,1,0,1,2,5.4250510324876936e-8
dog,0,1,1,2,1,0,2,0,5.4250510324876936e-8
dog,0,1,1,2,1,0,2,1,5.4250510324876936e-8
dog,0,1,1,2,1,0,2,2,5.4250510324876936e-8
dog,0,1,1,2,1,1,0,0,5.4250510324876936e-8
dog,0,1,1,2,1,1,0,1,5.4250510324876936e-8
dog,0,1,1,2,1,1,0,2,5.4250510324876936e-8
dog,0,1,1,2,1,1,1,0,5.4250510324876936e-8
dog,0,1,1,2,1,1,1,1,5.4250510324876936e-8
dog,0,1,1,2,1,1,1,2,5.4250510324876936e-8
dog,0,1,1,2,1,1,2,0,5.4250510324876936e-8
dog,0,1,1,2,1,1,2,1,5.4250510324876936e-8
dog,0,1,1,2,1,1,2,2,5.4250510324876936e-8
dog,0,1,1,2,1,2,0,0,5.4250510324876936e-8
dog,0,1,1,2,1,2,0,1,5.4250510324876936e-8
dog,0,1,1,2,1,2,0,2,5.4250510324876936e-8
dog,0,1,1,2,1,2,1,0,5.4250510324876936e-8
dog,0,1,1,2,1,2,1,1,5.4250510324876936e-8
dog,0,1,1,2,1,2,1,2,5.4250510324876936e-8
dog,0,1,1,2,1,2,2,0,5.4250510324876936e-8
dog,0,1,1,2,1,2,2,1,5.4250510324876936e-8
dog,0,1,1,2,1,2,2,2,5.4250510324876936e-8
dog,0,1,1,2,2,0,0,0,5.4250510324876936e-8
dog,0,1,1,2,2,0,0,1,5.4250510324876936e-8
dog,0,1,1,2,2,0,0,2,5.4250510324876936e-8
dog,0,1,1,2,2,0,1,0,5.4250510324876936e-8
dog,0,1,1,2,2,0,1,1,5.4250510324876936e-8
dog,0,1,1,2,2,0,1,2,5.4250510324876936e-8
dog,0,1,1,2,2,0,2,0,5.4250510324876936e-8
dog,0,1,1,2,2,0,2,1,5.4250510324876936e-8
dog,0,1,1,2,2,0,2,2,5.4250510324876936e-8
dog,0,1,1,2,2,1,0,0,5.4250510324876936e-8
dog,0,1,1,2,2,1,0,1,5.4250510324876936e-8
dog,0,1,1,2,2,1,0,2,5.4250510324876936e-8
dog,0,1,1,2,2,1,1,0,5.4250510324876936e-8
dog,0,1,1,2,2,1,1,1,5.4250510324876936e-8
dog,0,1,1,2,2,1,1,2,5.4250510324876936e-8
dog,0,1,1,2,2,1,2,0,5.4250510324876936e-8
dog,0,1,1,2,2,1,2,1,5.4250510324876936e-8
dog,0,1,1,2,2,1,2,2,5.4250510324876936e-8
dog,0,1,1,2,2,2,0,0,5.4250510324876936e-8
dog,0,1,1,2,2,2,0,1,5.4250510324876936e-8
dog,0,1,1,2,2,2,0,2,5.4250510324876936e-8
dog,0,1,1,2,2,2,1,0,5.4250510324876936e-8
dog,0,1,1,2,2,2,1,1,5.4250510324876936e-8
dog,0,1,1,2,2,2,1,2,5.4250510324876936e-8
dog,0,1,1,2,2,2,2,0,5.4250510324876936e-8
dog,0,1,1,2,2,2,2,1,5.4250510324876936e-8
dog,0,1,1,2,2,2,2,2,5.4250510324876936e-8
dog,0,1,2,0,0,0,0,0,1.9270373973254407e-7
dog,0,1,2,0,0,0,0,1,1.9270373973254407e-7
dog,0,1,2,0,0,0,0,2,1.9270373973254407e-7
dog,0,1,2,0,0,0,1,0,1.9270373973254407e-7
dog,0,1,2,0,0,0,1,1,1.9270373973254407e-7
dog,0,1,2,0,0,0,1,2,1.9270373973254407e-7
dog,0,1,2,0,0,0,2,0,1.9270373973254407e-7
dog,0,1,2,0,0,0,2,1,1.9270373973254407e-7
dog,0,1,2,0,0,0,2,2,1.9270373973254407e-7
dog,0,1,2,0,0,1,0,0,1.9270373973254407e-7
dog,0,1,2,0,0,1,0,1,1.9270373973254407e-7
dog,0,1,2,0,0,1,0,2,1.9270373973254407e-7
dog,0,1,2,0,0,1,1,0,1.9270373973254407e-7
dog,0,1,2,0,0,1,1,1,1.9270373973254407e-7
dog,0,1,2,0,0,1,1,2,1.9270373973254407e-7
dog,0,1,2,0,0,1,2,0,1.9270373973254407e-7
dog,0,1,2,0,0,1,2,1,1.9270373973254407e-7
dog,0,1,2,0,0,1,2,2,1.9270373973254407e-7
dog,0,1,2,0,0,2,0,0,1.9270373973254407e-7
dog,0,1,2,0,0,2,0,1,1.9270373973254407e-7
dog,0,1,2,0,0,2,0,2,1.9270373973254407e-7
dog,0,1,2,0,0,2,1,0,1.9270373973254407e-7
dog,0,1,2,0,0,2,1,1,1.9270373973254407e-7
dog,0,1,2,0,0,2,1,2,1.9270373973254407e-7
dog,0,1,2,0,0,2,2,0,1.9270373973254407e-7
dog,0,1,2,0,0,2,2,1,1.9270373973254407e-7
dog,0,1,2,0,0,2,2,2,1.9270373973254407e-7
dog,0,1,2,0,1,0,0,0,1.9270373973254407e-7
dog,0,1,2,0,1,0,0,1,1.9270373973254407e-7
dog,0,1,2,0,1,0,0,2,1.9270373973254407e-7
dog,0,1,2,0,1,0,1,0,1.9270373973254407e-7
dog,0,1,2,0,1,0,1,1,1.9270373973254407e-7
dog,0,1,2,0,1,0,1,2,1.9270373973254407e-7
dog,0,1,2,0,1,0,2,0,1.9270373973254407e-7
dog,0,1,2,0,1,0,2,1,1.9270373973254407e-7
dog,0,1,2,0,1,0,2,2,1.9270373973254407e-7
dog,0,1,2,0,1,1,0,0,1.9270373973254407e-7
dog,0,1,2,0,1,1,0,1,1.9270373973254407e-7
dog,0,1,2,0,1,1,0,2,1.9270373973254407e-7
dog,0,1,2,0,1,1,1,0,1.9270373973254407e-7
dog,0,1,2,0,1,1,1,1,1.9270373973254407e-7
dog,0,1,2,0,1,1,1,2,1.9270373973254407e-7
dog,0,1,2,0,1,1,2,0,1.9270373973254407e-7
dog,0,1,2,0,1,1,2,1,1.9270373973254407e-7
dog,0,1,2,0,1,1,2,2,1.9270373973254407e-7
dog,0,1,2,0,1,2,0,0,1.9270373973254407e-7
dog,0,1,2,0,1,2,0,1,1.9270373973254407e-7
dog,0,1,2,0,1,2,0,2,1.9270373973254407e-7
dog,0,1,2,0,1,2,1,0,1.9270373973254407e-7
dog,0,1,2,0,1,2,1,1,1.9270373973254407e-7
dog,0,1,2,0,1,2,1,2,1.9270373973254407e-7
dog,0,1,2,0,1,2,2,0,1.9270373973254407e-7
dog,0,1,2,0,1,2,2,1,1.9270373973254407e-7
dog,0,1,2,0,1,2,2,2,1.9270373973254407e-7
dog,0,1,2,0,2,0,0,0,1.9270373973254407e-7
dog,0,1,2,0,2,0,0,1,1.9270373973254407e-7
dog,0,1,2,0,2,0,0,2,1.9270373973254407e-7
dog,0,1,2,0,2,0,1,0,1.9270373973254407e-7
dog,0,1,2,0,2,0,1,1,1.9270373973254407e-7
dog,0,1,2,0,2,0,1,2,1.9270373973254407e-7
dog,0,1,2,0,2,0,2,0,1.9270373973254407e-7
dog,0,1,2,0,2,0,2,1,1.9270373973254407e-7
dog,0,1,2,0,2,0,2,2,1.9270373973254407e-7
dog,0,1,2,0,2,1,0,0,1.9270373973254407e-7
dog,0,1,2,0,2,1,0,1,1.9270373973254407e-7
dog,0,1,2,0,2,1,0,2,1.9270373973254407e-7
dog,0,1,2,0,2,1,1,0,1.9270373973254407e-7
dog,0,1,2,0,2,1,1,1,1.9270373973254407e-7
dog,0,1,2,0,2,1,1,2,1.9270373973254407e-7
dog,0,1,2,0,2,1,2,0,1.9270373973254407e-7
dog,0,1,2,0,2,1,2,1,1.9270373973254407e-7
dog,0,1,2,0,2,1,2,2,1.9270373973254407e-7
dog,0,1,2,0,2,2,0,0,1.9270373973254407e-7
dog,0,1,2,0,2,2,0,1,1.9270373973254407e-7
dog,0,1,2,0,2,2,0,2,1.9270373973254407e-7
dog,0,1,2,0,2,2,1,0,1.9270373973254407e-7
dog,0,1,2,0,2,2,1,1,1.9270373973254407e-7
dog,0,1,2,0,2,2,1,2,1.9270373973254407e-7
dog,0,1,2,0,2,2,2,0,1.9270373973254407e-7
dog,0,1,2,0,2,2,2,1,1.9270373973254407e-7
dog,0,1,2,0,2,2,2,2,1.9270373973254407e-7
dog,0,1,2,1,0,0,0,0,1.9270373973254407e-7
dog,0,1,2,1,0,0,0,1,1.9270373973254407e-7
dog,0,1,2,1,0,0,0,2,1.9270373973254407e-7
dog,0,1,2,1,0,0,1,0,1.9270373973254407e-7
dog,0,1,2,1,0,0,1,1,1.9270373973254407e-7
dog,0,1,2,1,0,0,1,2,1.9270373973254407e-7
dog,0,1,2,1,0,0,2,0,1.9270373973254407e-7
dog,0,1,2,1,0,0,2,1,1.9270373973254407e-7
dog,0,1,2,1,0,0,2,2,1.9270373973254407e-7
dog,0,1,2,1,0,1,0,0,1.9270373973254407e-7
dog,0,1,2,1,0,1,0,1,1.9270373973254407e-7
dog,0,1,2,1,0,1,0,2,1.9270373973254407e-7
dog,0,1,2,1,0,1,1,0,1.9270373973254407e-7
dog,0,1,2,1,0,1,1,1,1.9270373973254407e-7
dog,0,1,2,1,0,1,1,2,1.9270373973254407e-7
dog,0,1,2,1,0,1,2,0,1.9270373973254407e-7
dog,0,1,2,1,0,1,2,1,1.9270373973254407e-7
dog,0,1,2,1,0,1,2,2,1.9270373973254407e-7
dog,0,1,2,1,0,2,0,0,1.9270373973254407e-7
dog,0,1,2,1,0,2,0,1,1.9270373973254407e-7
dog,0,1,2,1,0,2,0,2,1.9270373973254407e-7
dog,0,1,2,1,0,2,1,0,1.9270373973254407e-7
dog,0,1,2,1,0,2,1,1,1.9270373973254407e-7
dog,0,1,2,1,0,2,1,2,1.9270373973254407e-7
dog,0,1,2,1,0,2,2,0,1.9270373973254407e-7
dog,0,1,2,1,0,2,2,1,1.9270373973254407e-7
dog,0,1,2,1,0,2,2,2,1.9270373973254407e-7
dog,0,1,2,1,1,0,0,0,1.9270373973254407e-7
dog,0,1,2,1,1,0,0,1,1.9270373973254407e-7
